kdkab	namakab	kdkec	namakec	kdkel	desakel	pra_sekolah	sd_sederajat	sltp_sederajat	slta_sederajat	perguruan_tinggi	
7308	BONE	730824	AMALI	7308242008	WELLULANG	92	182	93	130	1249
7308	BONE	730824	AMALI	7308242009	BENTENG TELLUE	38	142	97	103	1340
7308	BONE	730824	AMALI	7308242010	TACIPONG	75	138	110	81	1183
7308	BONE	730824	AMALI	7308242011	LAPONRONG	117	184	123	124	1348
7308	BONE	730824	AMALI	7308242012	AJANG LALENG	43	98	50	68	872
7308	BONE	730824	AMALI	7308242013	TOCINNONG	58	93	58	58	701
7308	BONE	730824	AMALI	7308242014		70	104	59	62	766
7308	BONE	730824	AMALI	7308242015	MAMPOTU	121	203	112	94	1681
7308	BONE	730825	TELLU LIMPOE	7308252001	TELLANGKERE	52	134	84	79	852
7308	BONE	730825	TELLU LIMPOE	7308252002	LAGORI	60	143	60	69	1110
7308	BONE	730825	TELLU LIMPOE	7308252003	GAYA BARU	182	276	184	215	1857
7308	BONE	730825	TELLU LIMPOE	7308252004	TAPONG	119	204	109	86	949
7308	BONE	730825	TELLU LIMPOE	7308252005	SADAR	151	237	131	116	1394
7308	BONE	730825	TELLU LIMPOE	7308252006	TONDONG	72	164	118	89	1030
7308	BONE	730825	TELLU LIMPOE	7308252007	SAMAENRE	65	181	82	105	1148
7308	BONE	730825	TELLU LIMPOE	7308252008	BONTO MASUNGGU	117	178	86	81	878
7308	BONE	730825	TELLU LIMPOE	7308252009	PALLAWA	102	212	125	112	1057
7308	BONE	730825	TELLU LIMPOE	7308252010	POLEWALI	125	192	123	131	1308
7308	BONE	730825	TELLU LIMPOE	7308252011	BATU PUTIH	57	110	74	62	674
7308	BONE	730826	BENGO	7308262001	SAMAENRE	323	423	238	222	3150
7308	BONE	730826	BENGO	7308262002	TUNGKE	255	442	256	263	2998
7308	BONE	730826	BENGO	7308262003	SELLI	410	572	317	361	3771
7308	BONE	730826	BENGO	7308262004	BENGO	190	330	188	192	2115
7308	BONE	730826	BENGO	7308262005	MATTARO PULI	114	217	129	147	1892
7308	BONE	730826	BENGO	7308262006	LILIRIAWANG	416	596	371	361	4334
7308	BONE	730826	BENGO	7308262007	WALIMPONG	211	313	174	167	2266
7308	BONE	730826	BENGO	7308262008	BULU ALLAPPORENGE	193	302	179	204	2020
7308	BONE	730826	BENGO	7308262009	MATTIRO WALIE	166	258	172	156	1795
7308	BONE	730827	PATIMPENG	7308272001	PATIMPENG	95	236	146	124	1247
7308	BONE	730827	PATIMPENG	7308272002	LATELLANG	103	179	135	106	1371
7308	BONE	730827	PATIMPENG	7308272003	MADDANRENGPULU	79	135	97	79	853
7308	BONE	730827	PATIMPENG	7308272004	MASAGO	127	316	210	190	2027
7308	BONE	730827	PATIMPENG	7308272005	BATULAPPA	121	240	166	143	1498
7308	BONE	730827	PATIMPENG	7308272006	PACCING	111	285	149	119	1860
7308	BONE	730827	PATIMPENG	7308272007	MASSILA	126	224	136	123	1742
7308	BONE	730827	PATIMPENG	7308272008	TALABANGI	76	222	99	80	793
7308	BONE	730827	PATIMPENG	7308272009	PATIONGI	57	237	168	176	1578
7308	BONE	730827	PATIMPENG	7308272010	BULU ULAWENG	53	79	61	46	545
7309	MAROS	730901	MANDAI	7309011001	HASANUDDIN	785	1365	649	534	8478
7309	MAROS	730901	MANDAI	7309011002	BONTOA	1243	2452	1372	1231	14743
7309	MAROS	730901	MANDAI	7309012003	TENRIGANGKAE	271	496	287	287	3594
7309	MAROS	730901	MANDAI	7309012004	PATTONTONGAN	150	327	158	166	1974
7309	MAROS	730901	MANDAI	7309012005	BONTO MATENE	512	1041	621	485	6791
7309	MAROS	730901	MANDAI	7309012006	BAJI MANGNGAI	213	405	206	202	3232
7309	MAROS	730902	CAMBA	7309021001	CEMPANIGA	97	207	121	118	2071
7309	MAROS	730902	CAMBA	7309021002	MARIO PULANA	95	163	95	76	1401
7309	MAROS	730902	CAMBA	7309022003	TIMPUSENG	74	170	114	114	1638
7309	MAROS	730902	CAMBA	7309022004	CENRANA	78	191	135	105	1784
7309	MAROS	730902	CAMBA	7309022005	SAWARU	145	283	151	124	2350
7309	MAROS	730902	CAMBA	7309022006	PATTANYAMANG	83	154	118	81	1215
7309	MAROS	730902	CAMBA	7309022007	PATTIRO DECENG	99	246	155	126	1938
7309	MAROS	730902	CAMBA	7309022008	BENTENG	81	222	118	104	1416
7309	MAROS	730903	BANTIMURUNG	7309031001	KALABBIRANG	266	488	285	292	4571
7309	MAROS	730903	BANTIMURUNG	7309031002	LEANG-LEANG	195	407	173	117	2318
7309	MAROS	730903	BANTIMURUNG	7309032003	ALATENGAE	303	657	317	291	4408
7309	MAROS	730903	BANTIMURUNG	7309032004	MINASA BAJI	228	571	276	299	3989
7309	MAROS	730903	BANTIMURUNG	7309032005	TUKAMASEA	257	475	292	303	3716
7309	MAROS	730903	BANTIMURUNG	7309032006	MATTOANGIN	223	476	252	297	3616
7309	MAROS	730903	BANTIMURUNG	7309032007	MANGELORENG	227	394	276	267	3280
7309	MAROS	730903	BANTIMURUNG	7309032008	BARUGA	309	704	385	335	3900
7309	MAROS	730904	MAROS BARU	7309041001	BAJI PAMAI	285	561	333	309	3704
7309	MAROS	730904	MAROS BARU	7309041002	PALLANTIKANG	221	565	319	310	3628
7309	MAROS	730904	MAROS BARU	7309041003	BAJU BODOA	656	1017	680	663	8552
7309	MAROS	730904	MAROS BARU	7309042004	BORI KAMASE	226	514	330	298	3755
7309	MAROS	730904	MAROS BARU	7309042005	MATTIRO TASI	225	385	254	248	2670
7309	MAROS	730904	MAROS BARU	7309042006	MAJANNANG	212	391	219	201	2378
7309	MAROS	730904	MAROS BARU	7309042007	BORIMASUNGGU	149	265	138	146	1846
7309	MAROS	730905	MAROS UTARA	7309051001	BONTOA	234	473	286	247	3352
7309	MAROS	730905	MAROS UTARA	7309052002	PAJUKUKANG	253	702	401	356	4058
7309	MAROS	730905	MAROS UTARA	7309052003	TUNIKAMASEANG	228	582	298	328	3252
7309	MAROS	730905	MAROS UTARA	7309052004	TUPABIRING	153	273	143	164	1880
7309	MAROS	730905	MAROS UTARA	7309052005	BONTO LEMPANGAN	199	475	269	234	3065
7309	MAROS	730905	MAROS UTARA	7309052006	SALENRANG	393	741	420	403	5135
7309	MAROS	730905	MAROS UTARA	7309052007	MINASA UPA	188	430	312	240	2995
7309	MAROS	730905	MAROS UTARA	7309052008	AMPEKALE	208	509	248	221	2436
7309	MAROS	730905	MAROS UTARA	7309052009	BONTO BAHARI	64	208	138	103	1410
7309	MAROS	730906	MALLAWA	7309061001	SABILA	84	132	87	84	1214
7309	MAROS	730906	MALLAWA	7309062002	PADAELO	60	114	51	48	735
7309	MAROS	730906	MALLAWA	7309062003	BATU PUTI	63	147	96	104	1420
7309	MAROS	730906	MALLAWA	7309062004	WANUA WARU	101	229	111	100	1267
7309	MAROS	730906	MALLAWA	7309062005	TELLUMPANUAE	77	124	99	77	1178
7309	MAROS	730906	MALLAWA	7309062006	SAMAENRE	67	156	68	68	1057
7309	MAROS	730906	MALLAWA	7309062007	BENTENGE	48	122	52	57	767
7309	MAROS	730906	MALLAWA	7309062008	MATTAMPAPOLE	45	94	56	54	713
7309	MAROS	730906	MALLAWA	7309062009	ULUDAYA	40	86	50	37	715
7309	MAROS	730906	MALLAWA	7309062010	GATTARENG MATINGGI	98	141	77	75	1119
7309	MAROS	730906	MALLAWA	7309062011	BARUGAE	51	84	65	71	890
7309	MAROS	730907	TANRALILI	7309071001	BORONG	74	201	135	123	1733
7309	MAROS	730907	TANRALILI	7309072002	ALLAERE	162	310	194	166	2354
7309	MAROS	730907	TANRALILI	7309072003	TODDO PULIA	163	433	274	216	2680
7309	MAROS	730907	TANRALILI	7309072004	KURU SUMANGE	256	568	307	278	3224
7309	MAROS	730907	TANRALILI	7309072005	LEKO PANCING	350	778	423	380	4944
7309	MAROS	730907	TANRALILI	7309072006	DAMAI	335	838	433	376	4890
7309	MAROS	730907	TANRALILI	7309072007	SUDIRMAN	578	944	487	339	5067
7309	MAROS	730907	TANRALILI	7309072008	PURNA KARYA	146	258	148	148	1871
7309	MAROS	730908	MARUSU	7309082001	TEMAPPADDUAE	229	538	267	258	3176
7309	MAROS	730908	MARUSU	7309082002	NISOMBALI	262	559	336	319	3624
7309	MAROS	730908	MARUSU	7309082003	TELLUMPOCCOE	273	457	286	236	2999
7309	MAROS	730908	MARUSU	7309082004	MARUMPA	702	992	585	487	7807
7309	MAROS	730908	MARUSU	7309082005	BONTO MATENE	217	377	224	217	2725
7309	MAROS	730908	MARUSU	7309082006	A_BULOSIBATANG	127	233	148	111	1636
7309	MAROS	730908	MARUSU	7309082007	PABENTENGAN	301	693	377	370	5232
7309	MAROS	730909	SIMBANG	7309092001	JENETAESA	278	525	309	265	3902
7309	MAROS	730909	SIMBANG	7309092002	BONTO TALLASA	374	625	333	311	4559
7309	MAROS	730909	SIMBANG	7309092003	SAMBUEJA	484	892	388	325	5285
7309	MAROS	730909	SIMBANG	7309092004	TANETE	227	558	296	291	4140
7309	MAROS	730909	SIMBANG	7309092005	SAMANGKI	391	708	415	426	4903
7309	MAROS	730909	SIMBANG	7309092006	SIMBANG	269	526	263	227	3116
7309	MAROS	730910	CENRANA	7309102001	LAIYA	122	418	280	211	2665
7309	MAROS	730910	CENRANA	7309102002	LABUAJA	175	360	192	175	1960
7309	MAROS	730910	CENRANA	7309102003	LIMAM POCCOE	245	466	296	259	3249
7309	MAROS	730910	CENRANA	7309102004	LEBBOTENGNGAE	94	220	124	140	1657
7309	MAROS	730910	CENRANA	7309102005	ROMPE GADING	145	240	140	134	1899
7309	MAROS	730910	CENRANA	7309102006	BAJI PAMAI	79	180	122	97	1600
7309	MAROS	730910	CENRANA	7309102007	CENRANA BARU	103	241	147	113	1882
7309	MAROS	730911	TOMPO BULU	7309112001	TOMPO BULU	310	599	372	341	4061
7309	MAROS	730911	TOMPO BULU	7309112002	BENTENG GAJAH	84	178	109	100	1128
7309	MAROS	730911	TOMPO BULU	7309112003	BONTO MANAI	166	300	163	138	1930
7309	MAROS	730911	TOMPO BULU	7309112004	BONTO SOMBA	25	125	125	120	1019
7309	MAROS	730911	TOMPO BULU	7309112005	TODDOLIMAE	162	303	224	201	2103
7309	MAROS	730911	TOMPO BULU	7309112006	PUCAK	217	400	234	180	2106
7309	MAROS	730911	TOMPO BULU	7309112007	BONTOMATINGGI	107	237	117	135	1306
7309	MAROS	730911	TOMPO BULU	7309112008	BONTO MANURUNG	76	214	186	118	1472
7309	MAROS	730912	LAU	7309121001	ALLEPOLEA	693	1255	735	704	9938
7309	MAROS	730912	LAU	7309121002	MACCINI BAJI	551	1049	646	631	7364
7309	MAROS	730912	LAU	7309121003	SOREANG	239	536	334	279	3734
7309	MAROS	730912	LAU	7309121004	MATTIRO DECENG	105	205	144	140	1775
7309	MAROS	730912	LAU	7309122005	MARRANNU	161	337	208	199	2429
7309	MAROS	730912	LAU	7309122006	BONTO MARANNU	208	488	271	247	3357
7309	MAROS	730913	MONCONGLOE	7309132001	MONCONGLOE	208	461	228	158	2764
7309	MAROS	730913	MONCONGLOE	7309132002	MONCONGLOE BULU	262	515	263	221	3036
7309	MAROS	730913	MONCONGLOE	7309132003	MONCONGLOE LAPPAR	377	857	350	300	3990
7309	MAROS	730913	MONCONGLOE	7309132004	BONTO BUNGA	104	159	83	80	1100
7309	MAROS	730913	MONCONGLOE	7309132005	BONTO MARANNU	228	383	168	158	2083
7309	MAROS	730914	TURIKALE	7309141001	PETTUADAE	561	1089	587	596	7484
7309	MAROS	730914	TURIKALE	7309141002	BORI BELLAYA	394	699	390	370	4474
7309	MAROS	730914	TURIKALE	7309141003	ALLIRITENGAE	398	630	387	338	5278
7309	MAROS	730914	TURIKALE	7309141004	TURIKALE	610	978	489	459	7045
7309	MAROS	730914	TURIKALE	7309141005	TAROADA	795	1336	769	705	8628
7309	MAROS	730914	TURIKALE	7309141006	R A Y A	266	646	302	308	3810
7309	MAROS	730914	TURIKALE	7309141007	ADATONGENG	527	927	654	679	7961
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012001	SAPUKA	381	693	285	238	2472
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012002	SABARU	108	151	49	58	586
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012003	BALO BALOANG	281	598	256	225	2150
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012004	SABALANA	265	512	261	192	1998
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012005	TAMPAANG	121	161	85	58	859
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012006	SAILUS	183	355	152	163	1528
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012007	SATANGER	98	180	83	69	623
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012008	KAPOPOSAN BALI	92	131	52	30	562
7310	PANGKAJENE KEPULAUAN	731001	LIUKANG TANGAYA	7310012009	POLEONRO	46	139	73	63	581
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310021001	P. KALU-KALUKUANG	232	420	145	122	1634
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022002	P. PAMMAS	308	539	231	234	2316
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022003	P. SABARU	125	232	118	90	955
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022004	P. KANYURANG	301	462	195	154	1495
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022005	P. DOANG DOANGAN	56	153	41	44	490
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022006	P. MARASENDE	102	181	72	64	737
7310	PANGKAJENE KEPULAUAN	731002	KALUKUANG MASALIMA	7310022007	P. DEWAKANG	175	304	173	121	1118
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310031001	MATTIRO SOMPE	387	611	342	289	3090
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310031016	MATTIRO BINTANG	26	16	8	9	134
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032002	MATTIRO DECENG	213	347	247	211	2153
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032003	MATTIRO LANGI	299	425	219	159	1753
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032009	MATTIRO MATAE	126	232	131	91	856
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032010	MATTIRO UJUNG	140	212	98	109	941
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032011	MATTIRO DOLANGENG	136	262	150	121	1251
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032013	MATTIRO BONE	86	132	78	87	747
7310	PANGKAJENE KEPULAUAN	731003	LIUKANG TUPABBIRING	7310032015	MATTARO ADAE	133	193	91	97	840
7310	PANGKAJENE KEPULAUAN	731004	PANGKAJENE	7310041001	JAGONG	351	409	183	204	2377
7310	PANGKAJENE KEPULAUAN	731004	PANGKAJENE	7310041002	MAPPASAILE	786	1052	572	502	5738
7310	PANGKAJENE KEPULAUAN	731004	PANGKAJENE	7310041003	PABUNDUKANG	457	511	287	243	3012
7310	PANGKAJENE KEPULAUAN	731004	PANGKAJENE	7310041004	ANRONG APPAKA	534	789	423	379	3594
7310	PANGKAJENE KEPULAUAN	731004	PANGKAJENE	7310041005	SIBATUA	340	449	242	211	2182
7310	PANGKAJENE KEPULAUAN	731004	PANGKAJENE	7310041006	PADDOANG DOANGAN	501	801	398	378	4261
7310	PANGKAJENE KEPULAUAN	731004	PANGKAJENE	7310041007	TUMAMPUA	688	904	436	413	5320
7310	PANGKAJENE KEPULAUAN	731004	PANGKAJENE	7310041008	TEKOLABBUA	290	340	189	177	1684
7310	PANGKAJENE KEPULAUAN	731004	PANGKAJENE	7310041009	BONTO PERAK	546	747	388	353	4021
7310	PANGKAJENE KEPULAUAN	731005	BALOCCI	7310051001	BALLEANGIN	385	596	322	279	3033
7310	PANGKAJENE KEPULAUAN	731005	BALOCCI	7310051002	BALOCCI BARU	294	439	234	214	2122
7310	PANGKAJENE KEPULAUAN	731005	BALOCCI	7310051003	TONASA	341	516	279	224	2542
7310	PANGKAJENE KEPULAUAN	731005	BALOCCI	7310051004	KASSI	324	488	230	234	2507
7310	PANGKAJENE KEPULAUAN	731005	BALOCCI	7310052005	TOMPO BULU	120	215	121	97	1303
7310	PANGKAJENE KEPULAUAN	731006	BUNGORO	7310061001	BORIAPPAKA	434	554	308	278	3277
7310	PANGKAJENE KEPULAUAN	731006	BUNGORO	7310061002	SAMALEWA	1102	1584	774	732	8027
7310	PANGKAJENE KEPULAUAN	731006	BUNGORO	7310061003	SAPANANG	601	669	342	335	3890
7310	PANGKAJENE KEPULAUAN	731006	BUNGORO	7310062004	BOWONG CINDEA	338	452	272	187	2606
7310	PANGKAJENE KEPULAUAN	731006	BUNGORO	7310062005	TABO-TABO	299	448	250	212	2507
7310	PANGKAJENE KEPULAUAN	731006	BUNGORO	7310062006	MANGILU	463	551	266	267	3033
7310	PANGKAJENE KEPULAUAN	731006	BUNGORO	7310062007	BULU CINDEA	455	564	288	276	3324
7310	PANGKAJENE KEPULAUAN	731006	BUNGORO	7310062008	BIRING ERE	391	550	228	229	2506
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310071001	LABAKKANG	545	681	363	302	4104
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310071002	MANGALLEKANA	494	660	332	290	3484
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310071003	PUNDATA BAJI	417	642	312	260	3397
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310071004	BORIMASUNGGU	397	496	248	248	2898
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310072005	PATALLASSANG	235	293	140	145	1849
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310072006	MANAKKU	204	293	137	138	2017
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310072007	GENTUNG	216	259	147	141	1708
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310072008	BATARA	411	517	298	256	2945
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310072009	TARAWEANG	448	583	321	300	3148
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310072010	KANAUNGAN	364	557	302	261	3139
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310072011	BONTO MANAI	280	356	143	146	2111
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310072012	KASSI LOE	278	360	177	171	1957
7310	PANGKAJENE KEPULAUAN	731007	LABAKKANG	7310072013	BARA BATU	441	567	329	297	2879
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310081001	BONTO-BONTO	315	418	222	217	2820
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310081002	TALAKA	486	616	362	345	4354
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310081003	MA`RANG	480	640	385	296	3603
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310081004	ATTANG SALO	443	618	341	330	3242
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310082005	PADANG LAMPE	341	459	273	234	2554
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310082006	TAMANGAPA	267	346	218	205	2093
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310082007	PITU SUNGGU	182	261	139	130	1270
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310082008	PITUE	242	327	207	183	2097
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310082009	PUNRANGA	215	260	141	140	1470
7310	PANGKAJENE KEPULAUAN	731008	MARANG	7310082010	ALESIPITTO	154	244	133	105	1216
7310	PANGKAJENE KEPULAUAN	731009	SEGERI	7310091001	BONTO MATENE	485	802	439	417	4807
7310	PANGKAJENE KEPULAUAN	731009	SEGERI	7310091002	SEGERI	444	638	319	307	3834
7310	PANGKAJENE KEPULAUAN	731009	SEGERI	7310091003	BONE	212	307	181	176	1831
7310	PANGKAJENE KEPULAUAN	731009	SEGERI	7310091004	BAWASALO	210	364	206	193	2014
7310	PANGKAJENE KEPULAUAN	731009	SEGERI	7310092005	BARING	315	517	260	265	2983
7310	PANGKAJENE KEPULAUAN	731009	SEGERI	7310092006	PARENRENG	355	492	262	254	2677
7310	PANGKAJENE KEPULAUAN	731010	MINASA TENE	7310101001	MINASA TE'NE	581	705	314	297	3771
7310	PANGKAJENE KEPULAUAN	731010	MINASA TENE	7310101002	KALABBIRANG	400	523	266	285	3081
7310	PANGKAJENE KEPULAUAN	731010	MINASA TENE	7310101003	BIRAENG	576	710	361	335	3554
7310	PANGKAJENE KEPULAUAN	731010	MINASA TENE	7310101004	BONTOKIO	435	608	331	304	3251
7310	PANGKAJENE KEPULAUAN	731010	MINASA TENE	7310101005	BONTOA	453	611	327	263	2995
7310	PANGKAJENE KEPULAUAN	731010	MINASA TENE	7310102006	BONTO LANGKASA	432	532	283	296	3012
7310	PANGKAJENE KEPULAUAN	731010	MINASA TENE	7310102007	KABBA	413	525	259	234	2795
7310	PANGKAJENE KEPULAUAN	731010	MINASA TENE	7310102008	PANAIKANG	233	293	155	153	1790
7310	PANGKAJENE KEPULAUAN	731011	MANDALLE	7310112001	BENTENG	299	389	200	199	2375
7310	PANGKAJENE KEPULAUAN	731011	MANDALLE	7310112002	MANGGALUNG	199	281	119	135	1640
7310	PANGKAJENE KEPULAUAN	731011	MANDALLE	7310112003	TAMARUPA	210	319	168	136	1767
7310	PANGKAJENE KEPULAUAN	731011	MANDALLE	7310112004	MANDALLE	257	383	199	191	1998
7310	PANGKAJENE KEPULAUAN	731011	MANDALLE	7310112005	BODDIE	186	311	170	171	1788
7310	PANGKAJENE KEPULAUAN	731011	MANDALLE	7310112006	COPPO TOMPONG	175	250	135	117	1299
7310	PANGKAJENE KEPULAUAN	731012	TONDONG TALLASA	7310122001	BANTIMURUNG	177	213	131	120	1237
7310	PANGKAJENE KEPULAUAN	731012	TONDONG TALLASA	7310122002	TONDONGKURA	148	237	107	98	1339
7310	PANGKAJENE KEPULAUAN	731012	TONDONG TALLASA	7310122003	LANNE	139	176	104	91	1171
7310	PANGKAJENE KEPULAUAN	731012	TONDONG TALLASA	7310122004	BULU TELLUE	186	249	106	126	1561
7310	PANGKAJENE KEPULAUAN	731012	TONDONG TALLASA	7310122005	MALAKA	68	93	50	47	639
7310	PANGKAJENE KEPULAUAN	731012	TONDONG TALLASA	7310122006	BONTO BIRAO	123	188	127	83	962
7310	PANGKAJENE KEPULAUAN	731013	L.TUPABBIRING UTARA	7310132001	MATTIRO BULU	142	200	113	117	1094
7310	PANGKAJENE KEPULAUAN	731013	L.TUPABBIRING UTARA	7310132002	MATTIRO ULENG	105	173	102	101	993
7310	PANGKAJENE KEPULAUAN	731013	L.TUPABBIRING UTARA	7310132003	MATTIRO KANJA	320	497	255	211	1955
7310	PANGKAJENE KEPULAUAN	731013	L.TUPABBIRING UTARA	7310132004	MATTIRO BOMBANG	180	318	213	196	2032
7310	PANGKAJENE KEPULAUAN	731013	L.TUPABBIRING UTARA	7310132005	MATTIRO WALIE	97	108	52	67	667
7310	PANGKAJENE KEPULAUAN	731013	L.TUPABBIRING UTARA	7310132006	MATTIRO BAJI	170	279	136	131	1255
7310	PANGKAJENE KEPULAUAN	731013	L.TUPABBIRING UTARA	7310132007	MATTIRO LABANGENG	155	290	132	114	1329
7311	BARRU	731101	TANETE RIAJA	7311011001	LOMPO RIAJA	418	723	468	473	4344
7311	BARRU	731101	TANETE RIAJA	7311012002	HARAPAN	260	548	349	274	3155
7311	BARRU	731101	TANETE RIAJA	7311012003	LOMPO TENGAH	190	406	244	219	2620
7311	BARRU	731101	TANETE RIAJA	7311012004	KADING	183	404	236	212	2942
7311	BARRU	731101	TANETE RIAJA	7311012005	LIBURENG	230	484	304	288	3275
7311	BARRU	731101	TANETE RIAJA	7311012006	MATTIROWALIE	263	499	310	296	2892
7311	BARRU	731101	TANETE RIAJA	7311012007	LEMPANG	154	332	177	170	2015
7311	BARRU	731102	TANETE RILAU	7311021001	LALOLANG	438	625	378	326	5329
7311	BARRU	731102	TANETE RILAU	7311021002	TANETE	310	458	235	209	2949
7311	BARRU	731102	TANETE RILAU	7311022003	PANCANA	323	606	339	308	3583
7311	BARRU	731102	TANETE RILAU	7311022004	LALABATA	262	532	364	278	3659
7311	BARRU	731102	TANETE RILAU	7311022005	CORAWALI	207	365	188	215	2510
7311	BARRU	731102	TANETE RILAU	7311022006	PAO-PAO	249	438	240	246	2572
7311	BARRU	731102	TANETE RILAU	7311022007	TELLUMPANUA	277	414	246	242	2455
7311	BARRU	731102	TANETE RILAU	7311022008	LIPUKASI	342	618	301	352	3908
7311	BARRU	731102	TANETE RILAU	7311022009	GARESSI	193	374	188	177	2310
7311	BARRU	731102	TANETE RILAU	7311022010	LASITAE	122	210	142	143	1236
7311	BARRU	731103	BARRU	7311031001	COPPO	420	677	367	334	4211
7311	BARRU	731103	BARRU	7311031002	MANGEMPAN	495	761	428	410	5127
7311	BARRU	731103	BARRU	7311031003	SUMPANG BINANGAE	896	1424	770	664	10053
7311	BARRU	731103	BARRU	7311031004	SEPEE	210	380	211	188	2486
7311	BARRU	731103	BARRU	7311031005	TUWUNG	363	501	247	275	3615
7311	BARRU	731103	BARRU	7311032006	PALAKKA	169	374	211	183	2207
7311	BARRU	731103	BARRU	7311032007	TOMPO	152	265	133	160	1694
7311	BARRU	731103	BARRU	7311032008	ANABANUA	97	272	128	148	1388
7311	BARRU	731103	BARRU	7311032009	GALUNG	163	282	151	160	1526
7311	BARRU	731103	BARRU	7311032010	SIAWUNG	171	338	187	195	2006
7311	BARRU	731104	SOPPENG RIAJA	7311041001	KIRU-KIRU	198	351	141	193	3018
7311	BARRU	731104	SOPPENG RIAJA	7311041002	MANGKOSO	196	427	271	287	3251
7311	BARRU	731104	SOPPENG RIAJA	7311042003	LAWALLU	170	275	157	193	1784
7311	BARRU	731104	SOPPENG RIAJA	7311042004	PACCEKKE	37	81	47	57	812
7311	BARRU	731104	SOPPENG RIAJA	7311042005	AJAKKANG	187	400	191	165	2617
7311	BARRU	731104	SOPPENG RIAJA	7311042006	SIDDO	201	495	242	249	3012
7311	BARRU	731104	SOPPENG RIAJA	7311042007	BATUPUTE	235	504	270	284	3069
7311	BARRU	731105	MALLUSETASI	7311051001	PALANRO	349	540	326	292	5142
7311	BARRU	731105	MALLUSETASI	7311051002	MALLAWA	332	498	297	295	4208
7311	BARRU	731105	MALLUSETASI	7311051003	BOJO BARU	177	442	281	277	3645
7311	BARRU	731105	MALLUSETASI	7311052004	CILELLANG	284	596	351	307	4419
7311	BARRU	731105	MALLUSETASI	7311052005	MANUBA	128	220	148	146	1518
7311	BARRU	731105	MALLUSETASI	7311052006	NEPO	276	533	304	278	2910
7311	BARRU	731105	MALLUSETASI	7311052007	KUPA	232	397	249	230	2781
7311	BARRU	731105	MALLUSETASI	7311052008	BOJO	219	476	270	267	3425
7311	BARRU	731106	PUJANANTING	7311062001	PUJANANTI	192	472	285	200	3066
7311	BARRU	731106	PUJANANTING	7311062002	GATTARENG	96	291	174	185	2354
